DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	SEASON	DOY	DATE_TIME	DEPTH (m)	DOC (mg/L)	DOC (mM)	FILE NAME	DEPTH MASL
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	12	1.4	0.12	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	10	0.9	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	8	0.9	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	6	0.5	0.04	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	5	0.6	0.05	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	4.5	0.8	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	22	19.7	1.64	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	25	25.6	2.13	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	30	31.2	2.6	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	35	35.9	2.99	DOC9900.XLS	
LIMNO_DOC	EB9900L1	East Lake Bonney	BONE30	7		11/6/1999	18	7.1	0.59	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	17	9.6	0.8	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	15	9.5	0.79	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	14	9.1	0.76	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	13	2.9	0.24	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	12	1.3	0.11	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	10	1	0.08	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	8	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	6	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	5	0.4	0.03	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	4.5	0.6	0.05	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	20	9.4	0.78	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	38.5	24.9	2.07	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	35	18.9	1.57	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	30	17.7	1.47	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	25	14.6	1.22	DOC9900.XLS	
LIMNO_DOC	WB9900L1	West Lake Bonney	BONW20	7		11/11/1999	22	11.3	0.94	DOC9900.XLS	
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	4.5	0.9	0.07	DOC9900.XLS	69.38466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	5	1	0.08	DOC9900.XLS	68.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	19.5	1.4	0.12	DOC9900.XLS	54.38466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	18	1.4	0.12	DOC9900.XLS	55.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	16	1.4	0.12	DOC9900.XLS	57.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	14	1.4	0.12	DOC9900.XLS	59.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	12	1.5	0.12	DOC9900.XLS	61.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	10	1.5	0.12	DOC9900.XLS	63.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	8	1.2	0.1	DOC9900.XLS	65.88466497
LIMNO_DOC	HOA9900L1	Lake Hoare	HORLT1	7		11/17/1999	6	1.4	0.12	DOC9900.XLS	67.88466497
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	5	4.7	0.39	DOC9900.XLS	12.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	9	6.4	0.53	DOC9900.XLS	8.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	10	8.7	0.72	DOC9900.XLS	7.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	11	10.3	0.86	DOC9900.XLS	6.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	17.3	22.4	1.87	DOC9900.XLS	-0.21884442
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	15	16.6	1.38	DOC9900.XLS	2.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	8	5.3	0.44	DOC9900.XLS	9.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	7	5	0.42	DOC9900.XLS	10.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	6	4.5	0.37	DOC9900.XLS	11.08115558
LIMNO_DOC	FRX9900L2	Lake Fryxell	FRXLT1	7		11/27/1999	12	12.3	1.02	DOC9900.XLS	5.08115558
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	4.5	0.8	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	5	0.8	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	6	0.6	0.05	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	8	0.8	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	10	0.6	0.05	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	12	1	0.08	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	13	1.2	0.1	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	15	1.9	0.16	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	18	6.2	0.52	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	20	16.1	1.34	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	22	18.3	1.52	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	25	2.9	0.24	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	30	26	2.16	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	35	28.4	2.36	DOC9900.XLS	
LIMNO_DOC	EB9900L2	East Lake Bonney	BONE30	7		12/3/1999	37	33.8	2.81	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/3/1999	4.5	0.5	0.04	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	5	4.7	0.39	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	38.5	23.2	1.93	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	8	0.5	0.04	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	10	0.4	0.03	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	12	1.1	0.09	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	13	2.8	0.23	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	14	7.6	0.63	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	15	7.9	0.66	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	17	11.5	0.96	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	20	8.7	0.72	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	22	8.8	0.73	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	25	10.9	0.91	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	30	16	1.33	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	35	17.3	1.44	DOC9900.XLS	
LIMNO_DOC	WB9900L2	West Lake Bonney	BONW20	7		12/5/1999	6	0.4	0.03	DOC9900.XLS	
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	4.5	0.5	0.04	DOC9900.XLS	69.36597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	5	0.6	0.05	DOC9900.XLS	68.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	6	1	0.08	DOC9900.XLS	67.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	8	1.6	0.13	DOC9900.XLS	65.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	19.5	1.8	0.15	DOC9900.XLS	54.36597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	12	1.7	0.14	DOC9900.XLS	61.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	14	1.9	0.16	DOC9900.XLS	59.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	16	1.9	0.16	DOC9900.XLS	57.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	18	1.9	0.16	DOC9900.XLS	55.86597939
LIMNO_DOC	HOA9900L2	Lake Hoare	HORLT1	7		12/12/1999	10	1.6	0.13	DOC9900.XLS	63.86597939
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	5	5.1	0.42	DOC9900.XLS	12.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	6	5.2	0.43	DOC9900.XLS	11.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	7	5.3	0.44	DOC9900.XLS	10.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	8	5.4	0.45	DOC9900.XLS	9.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	17.3	20.5	1.71	DOC9900.XLS	-0.22728586
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	10	8.8	0.73	DOC9900.XLS	7.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	11	10.7	0.89	DOC9900.XLS	6.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	12	11	0.92	DOC9900.XLS	5.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	15	15.8	1.32	DOC9900.XLS	2.07271414
LIMNO_DOC	FRX9900L3	Lake Fryxell	FRXLT1	7		12/23/1999	9	6.1	0.51	DOC9900.XLS	8.07271414
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	37			DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	30	27.3	2.27	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	4.5	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	5	0.8	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	6	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	8	0.9	0.07	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	10	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	12	1	0.08	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	13	1.5	0.12	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	15	2.4	0.2	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	18	6.2	0.52	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	20	14.9	1.24	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	22	19.9	1.66	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	25	23.5	1.96	DOC9900.XLS	
LIMNO_DOC	EB9900L3	East Lake Bonney	BONE30	7		12/28/1999	35	28.5	2.37	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	4.5	0.7	0.06	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	38.5	22.5	1.87	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	6	0.4	0.03	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	8	0.3	0.02	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	10	0.6	0.05	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	12	1.2	0.1	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	13	2.6	0.22	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	14	7.2	0.6	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	15	8.1	0.67	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	17	8.2	0.68	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	18	5.8	0.48	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	20	8.3	0.69	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	22	9.4	0.78	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	25	12.8	1.07	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	30	16.4	1.37	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	35	18.9	1.57	DOC9900.XLS	
LIMNO_DOC	WB9900L3	West Lake Bonney	BONW20	7		12/30/1999	5	0.3	0.02	DOC9900.XLS	
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	4.5	0.1	0.01	DOC9900.XLS	69.39
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	5	0.2	0.02	DOC9900.XLS	68.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	6	0.9	0.07	DOC9900.XLS	67.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	8	1.2	0.1	DOC9900.XLS	65.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	19.5	1.7	0.14	DOC9900.XLS	54.39
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	12	1.5	0.12	DOC9900.XLS	61.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	14	1.6	0.13	DOC9900.XLS	59.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	16	1.7	0.14	DOC9900.XLS	57.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	18	1.7	0.14	DOC9900.XLS	55.89
LIMNO_DOC	HOA9900L3	Lake Hoare	HORLT1	7		1/4/2000	10	1.5	0.12	DOC9900.XLS	63.89
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	25	21.7	1.81	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	22	18.86	1.57	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	35	24.82	2.07	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	36.5	23.57	1.96	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	4.5	0.43	0.04	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	5	0.38	0.03	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	6	0.49	0.04	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	8	0.41	0.03	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	10	0.46	0.04	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	12	0.81	0.07	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	13	1.44	0.12	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	15	1.65	0.14	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	18	5.79	0.48	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	20	14.7	1.22	DOC0001.xls	
LIMNO_DOC	EB0001L1	East Lake Bonney	BONE30	8		10/29/2000	30	23.63	1.97	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	4.5	5.95	0.5	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	5	4.53	0.38	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	38.5	22.11	1.84	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	35	19.47	1.62	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	30	15.48	1.29	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	25	11.3	0.94	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	22	9.19	0.77	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	20	9.03	0.75	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	17	8.53	0.71	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	15	7.31	0.61	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	14	7.51	0.63	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	13	3.46	0.29	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	6	3.32	0.28	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	8	0.67	0.06	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	10	0.34	0.03	DOC0001.xls	
LIMNO_DOC	WB0001L1	West Lake Bonney	BONW20	8		11/1/2000	12	1.15	0.1	DOC0001.xls	
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	9	6.71	0.56	DOC0001.xls	7.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	8	5.55	0.46	DOC0001.xls	8.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	7	5.07	0.42	DOC0001.xls	9.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	6	3.94	0.33	DOC0001.xls	10.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	5	3.02	0.25	DOC0001.xls	11.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	17.6	23.81	1.98	DOC0001.xls	-0.65200352
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	15	17.42	1.45	DOC0001.xls	1.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	12	11.71	0.97	DOC0001.xls	4.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	11	9.54	0.79	DOC0001.xls	5.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	10	7.69	0.64	DOC0001.xls	6.94799648
LIMNO_DOC	FRX0001L1	Lake Fryxell	FRXLT1	8		11/7/2000	4.5			DOC0001.xls	12.44799648
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	4.5			DOC0001.xls	69.23791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	30			DOC0001.xls	43.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	24	2.11	0.18	DOC0001.xls	49.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	22	1.99	0.17	DOC0001.xls	51.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	20	2.02	0.17	DOC0001.xls	53.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	18	1.98	0.16	DOC0001.xls	55.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	16	1.94	0.16	DOC0001.xls	57.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	14	1.87	0.16	DOC0001.xls	59.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	12	1.73	0.14	DOC0001.xls	61.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	10	1.71	0.14	DOC0001.xls	63.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	8	1.68	0.14	DOC0001.xls	65.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	6	1.45	0.12	DOC0001.xls	67.73791925
LIMNO_DOC	HOR0001L1	Lake Hoare	HORLT1	8		11/11/2000	5	1.4	0.12	DOC0001.xls	68.73791925
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	4.5	0.53	0.04	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	36.5	25.23	2.1	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	35	26.81	2.23	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	30	25.86	2.15	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	25	22.75	1.89	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	22	19.35	1.61	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	20	14.28	1.19	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	18	6.44	0.54	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	15	1.7	0.14	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	13	1.36	0.11	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	12	0.71	0.06	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	10	0.34	0.03	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	8	0.38	0.03	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	6	0.47	0.04	DOC0001.xls	
LIMNO_DOC	EB0001L2	East Lake Bonney	BONE30	8		11/25/2000	5	0.56	0.05	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	12	0.83	0.07	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	13	3.41	0.28	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	14	7.61	0.63	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	15	8.06	0.67	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	17	8.58	0.71	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	20	8.91	0.74	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	22	9.55	0.8	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	25	11.62	0.97	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	30	16.5	1.37	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	35	18.69	1.56	DOC0001.xls	
LIMNO_DOC	WB0001L2	West Lake Bonney	BONW20	8		11/28/2000	38.5	24.41	2.03	DOC0001.xls	
