DATASET_CODE	LIMNO_RUN	LOCATION NAME	LOCATION CODE	DATE_TIME	COUNT_DATE	DEPTH (m)	TOTAL_BACT (cells/ml)	COCCOID (cells/ml)	ROD (cells/ml)	FILAMENTOUS >5 µm (cells/ml)	FILE NAME	DEPTH MASL	DYE	NON-FILAMENTOUS <5µm cell/ml	
LIMNO_BACT_ENUM	HOR0203L1	Lake Hoare	HORLT1	11/5/2002	00:00.0	22	51400	23200	28100	0	LIMNO_BACT_ENUM_0203.csv	52.0783	Sybr Gold	51300	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	4.5	535000	210000	322000	3050	LIMNO_BACT_ENUM_0203.csv	69.5556	Sybr Gold	532000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	5	587000	148000	439000	0	LIMNO_BACT_ENUM_0203.csv	69.0556	Sybr Gold	587000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	6	724000	220000	500000	3750	LIMNO_BACT_ENUM_0203.csv	68.0556	Sybr Gold	720000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	8	304000	110000	192000	1640	LIMNO_BACT_ENUM_0203.csv	66.0556	Sybr Gold	302000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	10	270000	101000	170000	0	LIMNO_BACT_ENUM_0203.csv	64.0556	Sybr Gold	271000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	12	317000	97100	220000	0	LIMNO_BACT_ENUM_0203.csv	62.0556	Sybr Gold	317100	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	14	377000	129000	248000	0	LIMNO_BACT_ENUM_0203.csv	60.0556	Sybr Gold	377000	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	16	184000	73300	111000	0	LIMNO_BACT_ENUM_0203.csv	58.0556	Sybr Gold	184300	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	18	64000	20700	43800	0	LIMNO_BACT_ENUM_0203.csv	56.0556	Sybr Gold	64500	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	20	161000	65000	94200	1700	LIMNO_BACT_ENUM_0203.csv	54.0556	Sybr Gold	159200	
LIMNO_BACT_ENUM	HOR0203L2	Lake Hoare	HORLT1	12/5/2002	00:00.0	21	88400	29000	59500	0	LIMNO_BACT_ENUM_0203.csv	53.0556	Sybr Gold	88500	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	4.5	437000	76200	359000	1770	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	435200	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	5	303000	36900	266000	0	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	302900	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	6	153000	35100	118000	0	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	153100	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	8	95800	26600	68900	316	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	95500	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	10	124000	39200	83700	1210	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	122900	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	12	70700	13700	56100	884	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	69800	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	13	11300	2800	8180	368	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	10980	
LIMNO_BACT_ENUM	EB0304L1	East Lake Bonney	BONE30	11/20/2003	00:00.0	15	8690	3170	5450	73.7	LIMNO_BACT_ENUM_0304.csv		Sybr Gold	8620	
